Name,Description,Model,Predictions
HBM449.JXLG.799,snrna-seq (snare-seq2) [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genomics	Medicine	Biology
"
HBM466.RBPX.375,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics	Cell biology	Biology
"
HBM864.XMFH.374,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology	Medicine	Transcriptomics
"
HBM666.FFFW.363,sciatac-seq data from the heart of a 50-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics	Cell biology	Genetics
"
HBM423.MVZQ.973,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics	Genomics	Cardiology
"
HBM582.WMNG.697,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Biology	Molecular biology	Genetics
"
HBM232.MLHJ.832,scrna-seq (10x genomics) [salmon] data from the spleen of a 21-year-old black or african american female,gpt-3.5-turbo,"Microbiology	Molecular biology	Biomedical science
"
HBM423.DGWR.397,sciatac-seq [snapatac] data from the pancreas of a 60-year-old black or african american male,gpt-3.5-turbo,"Cell biology\tBioinformatics\tGenomics
"
HBM587.JPLF.798,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics    Human genetics    Biology
"
HBM788.XWPV.347,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Transcriptomics   Genetics    Human biology
"
HBM489.LPCX.978,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"""Bioinformatics""	""Genetics""	""RNA""
"
HBM254.SXCB.872,whole genome sequencing data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Bioinformatics   Genetics   Biology
"
HBM556.VXGQ.987,maldi ims data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"Genetics    Genomics    Human biology
"
HBM298.KXFW.694,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Anatomy	Animal study	Proteomics
"
HBM655.RVNL.232,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genetics    Clinical study    Age-related study
"
HBM265.TSQB.698,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Genomics   Biotechnology
"
HBM726.DDNW.235,bulk atac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology	Genomics	Immunology
"
HBM959.XNWL.627,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Epigenetics	Molecular biology	Gastroenterology
"
HBM369.FCNZ.863,snrna-seq (10x genomics v3) data from the kidney (left) of a 40-year-old white female,gpt-3.5-turbo,"Genetics    Human biology    Transcriptomics
"
HBM522.KSXQ.785,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Transcriptomics	Taxonomy	Biology
"
HBM892.SQNT.843,pas stained microscopy data from the kidney (left) of a 56-year-old white female,gpt-3.5-turbo,"Anatomy\tBiology\tMicrobiology
"
HBM523.VXBR.729,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Cell biology	""DNA packaging""
"
HBM835.KPRS.372,autofluorescence microscopy data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,"Microbiology
"
HBM279.SSXF.866,autofluorescence microscopy data from the kidney (left) of a 61-year-old white female,gpt-3.5-turbo,"Human biology
"
HBM522.VFGB.335,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"Biology
"
HBM628.XTDP.423,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tMicrobiology
"
HBM878.HZJK.366,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Anatomy	Cell biology	Human biology
"
HBM666.SDLF.468,codex [cytokit + sprm] data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"RNA, Biology, Genetics
"
HBM842.LQDP.877,codex [cytokit + sprm] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics   Genetics   Biology
"
HBM323.JGNJ.947,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"RNA, Human genetics, Biomedical science
"
HBM493.KRKM.973,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genetics	Immunology	Molecular biology
"
HBM278.GBJP.459,sciatac-seq data from the heart of a 55-year-old white female,gpt-3.5-turbo,"Gastroenterology   Genetics   Microbiology
"
HBM947.GLGL.465,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Genomics	Microbiology	Human biology
"
HBM757.DVSN.643,snatac-seq data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Bioinformatics	Analytical chemistry	Molecular biology
"
HBM777.SPJL.644,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genomics
"
HBM446.FXTJ.757,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA, Biomedical science, Genetics
"
HBM292.GSZL.269,snrna-seq [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology   Bioinformatics	Gastroenterology
"
HBM522.CFLM.852,multiplex ion beam imaging data from the uterus of a 21.5-year-old unknown female,gpt-3.5-turbo,"Microbiology	Molecular biology	Human biology
"
HBM546.NVKL.577,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Human biology   Genetics   Genomics
"
HBM854.BBHR.384,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Biomedical science   	Biology	    Transcriptomics
"
HBM744.MBPT.666,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Anatomy	Animal study	Medical biotechnology
"
HBM376.FRWD.797,seqfish data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"Genomics   Microbiology   Human biology
"
HBM939.CNSV.893,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Microbiology	Taxonomy	Age and Ageing
"
HBM766.PSCS.545,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Biomedical science    Human biology    Transcriptomics
"
HBM559.LDFK.532,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology	Computational biology	Human biology
"
HBM685.TBGN.663,codex [cytokit + sprm] data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"RNA	CNSV	Biology
"
HBM557.SGTC.262,codex [cytokit + sprm] data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"Genetics	Genomics	Molecular biology
"
HBM599.WWZR.348,snatac-seq [snapatac] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Gastroenterology
"
HBM943.ZXSC.662,snrna-seq (10x genomics v3) data from the bladder of a 25-year-old white male,gpt-3.5-turbo,"Immunology	Microbiology	Biology
"
HBM737.WSXM.893,scirna-seq data from the heart of a 60-year-old black or african american male,gpt-3.5-turbo,"Genomics\tBiology\tImmunology
"
HBM829.WPMT.279,lc-ms bottom up data from the kidney (right) of a 55-year-old white male,gpt-3.5-turbo,"Genomics   Microbiology   Human biology
"
HBM987.XGTH.368,codex data from the spleen of a 1-year-old white male,gpt-3.5-turbo,"Transcriptomics	Cell biology	Biology
"
HBM368.QPXJ.543,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics	Cell biology	Human biology
"
HBM679.RWJH.877,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Anatomy	Molecular biology	Human biology
"
HBM955.HLLV.597,scrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Biobank	Zoology	Human biology
"
HBM687.FWNC.555,snrna-seq (10x genomics v3) data from the kidney (left) of a 78-year-old white male,gpt-3.5-turbo,"""RNA""	""Human genetics""	""Immunology""
"
HBM778.QZPM.472,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics\tHuman biology\tCell biology
"
HBM658.RLQC.482,snatac-seq data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"""Cell biology""	""Genetics""	""RNA""
"
HBM699.CHMK.457,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Human genetics   Genomics   Transcriptomics
"
HBM339.XXWC.842,codex data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Biotechnology	Medicine	Genetics
"
HBM425.ZFWZ.798,lc-ms bottom up data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Genetics   Genomics   Biology
"
HBM347.ZZWV.884,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Genetics	Human biology
"
HBM247.LBFP.935,lc-ms top down data from the heart of a 25-year-old white female,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM599.GLRZ.888,scrna-seq (10x genomics v3) data from the knee (right) of a 27-year-old white female,gpt-3.5-turbo,"Bioinformatics	Genetics	Molecular biology
"
HBM985.RHTM.678,snatac-seq data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Microbiology	Gastroenterology	Biology
"
HBM245.VSKK.846,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Cell biology\tProteomics\tBiomedical science
"
HBM683.HJQF.753,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"Cell biology   Computational biology   Genetics
"
HBM796.FXBG.243,codex [cytokit + sprm] data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,"Genomics	Gastroenterology	Biology
"
HBM623.TSMG.452,codex data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"Genetics   Molecular biology   Human biology
"
HBM363.LLBL.252,codex data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Transcriptomics  RNA  Human biology
"
HBM332.KQWB.454,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Bioinformatics   Computational biology   Molecular biology
"
HBM666.NDQZ.365,codex data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Cell biology  	Biology  	Human biology
"
HBM837.KNJV.852,multiplex ion beam imaging data from the uterus of a 36.1-year-old asian female,gpt-3.5-turbo,"Microbiology	Nutritional science	Human biology
"
HBM368.FDDS.927,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Anatomy   Biomarkers   Genomics
"
HBM347.PSLC.425,codex [cytokit + sprm] data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"Genetics	Cell biology	Microbiology
"
HBM959.QMBB.765,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Anatomy\tBiomedical science\tWomen's Health
"
HBM729.QZDC.322,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics	Transcriptomics	Molecular biology
"
HBM554.GPFZ.763,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Immunology   Genetics   Molecular biology
"
HBM696.QBDC.928,multiplex ion beam imaging data from the uterus of a 36.2-year-old white female,gpt-3.5-turbo,"Biomedical science   Genetics   RNA
"
HBM979.VMDC.365,snrna-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Cell biology	Epigenetics	Genetics
"
HBM897.QVCK.438,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Microbiology	Anatomy	Proteomics
"
HBM675.WGCV.363,snatac-seq data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Women's Health
"
HBM378.WGXD.394,snrna-seq (10x genomics v3) data from the heart of a 54-year-old black or african american female,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM363.TBHH.346,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"Animal study	Microbiology	Gastroenterology
"
HBM742.TXRC.975,bulk atac-seq [bwa + macs2] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genomics	Gastroenterology	Human biology
"
HBM676.VBCN.445,codex [cytokit + sprm] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"RNA   Genetics   Biology
"
HBM575.MTPD.997,codex data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM797.ZGKT.992,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics	Taxonomy	Medicine
"
HBM868.TNKT.438,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM575.THQM.284,codex data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Molecular biology	Microbiology	Immunology
"
HBM595.CCLS.824,multiplex ion beam imaging data from the uterus of a 36.6-year-old asian donor of unknown sex,gpt-3.5-turbo,"Anatomy\tBioinformatics\tBiology
"
HBM667.ZCQC.777,scirna-seq data from the heart of a 51-year-old white male,gpt-3.5-turbo,"Human genetics
"
HBM477.KVFD.827,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Microbiology
"
HBM368.BMZL.342,whole genome sequencing data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Proteomics
"
HBM643.KKCR.667,bulk atac-seq [bwa + macs2] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Human biology	Metagenomics
"
HBM259.DZXX.383,snrna-seq [salmon] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Cell biology	Molecular biology	Anatomy
"
HBM379.MLVH.522,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology    Genetics    Medicine
"
HBM657.MJHP.546,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"""Data submission, annotation, and curation""	""Genetics""	""Transcriptomics""
"
HBM224.KGNF.646,multiplex ion beam imaging data from the uterus of a 26.2-year-old black or african american female,gpt-3.5-turbo,"Genomics  	Gastroenterology  	Human biology
"
HBM494.VNTQ.422,codex [cytokit + sprm] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Epigenetics	Gastroenterology	Biomedical science
"
HBM237.XQJV.963,scrna-seq (10x genomics) [salmon] data from the thymus of a 18-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics   Microbiology   Human biology
"
HBM867.XBWD.535,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"DNA replication and recombination	Gastroenterology	Biology
"
HBM544.VKZP.647,snatac-seq [snapatac] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Anatomy	Human biology
"
HBM385.SWLW.885,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy\tHuman biology\tMicrobiology
"
HBM972.WNBG.933,codex [cytokit + sprm] data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Microbiology	Ecology	Gastroenterology
"
HBM224.DLMP.923,ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"""Genetics""	""Human genetics""	""Immunology""
"
HBM938.FRHG.524,lc-ms bottom up data from the kidney (left) of a 38-year-old white female,gpt-3.5-turbo,"Biology	Molecular biology	Genomics
"
HBM438.NJKG.575,whole genome sequencing data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Epigenomics   	Genomics	    Infectious disease
"
HBM994.KDNT.678,codex [cytokit + sprm] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biomedical science	Cell biology	Gastroenterology
"
HBM746.WTMD.298,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Ecology	Gastroenterology
"
