Name,Description,Model,Predictions,Hallucinations
Midgut transcriptome following SelK knockdown in Borrelia burgdorferi-infected ticks,Tick selenoproteins are involved in regulating oxidative and endoplasmic reticulum stress during the prolonged tick feeding on mammalian hosts. How selenoproteins are activated upon tick-borne pathogen infection is yet to be defined.,gpt-3.5-turbo,"{'Genomics', 'Biomolecular simulation', 'Genetics'}",set()
Cis-regulatory landscape of T gondii infected human host cells,Open chromatin cis-regulatory elements present in uninfected and T. gondii (Type I-RH) infected human foreskin fibroblasts. Determined by ATAC seq.,gpt-3.5-turbo,"{'Transcriptomics', 'Molecular biology', 'Infectious disease'}",set()
Transcriptional Profiling of sulfur starvation response,Using RNA sequencing to perform a global survey of the N. crassa sulfur starvation response and the role of CYS-3 in regulating sulfur responsive genes.,gpt-3.5-turbo,"{'Tropical medicine', 'Bioinformatics', 'Molecular biology'}",set()
<i>Blumeria hordei</i> strain RACE1 Genome Sequence and Annotation,Genome Sequence and Annotation of Blumeria hordei strain RACE1,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
<i>Albugo candida</i> 2VRR Genome Sequence and Annotation,Genome sequence and annotation for Albugo candida 2VRR.,gpt-3.5-turbo,"{'Genomics', 'Biosciences', 'Microbiology'}",set()
<i>Cordyceps militaris</i> ATCC 34164 Genome Sequence and Annotation,Genome Sequence and Annotation of Cordyceps militaris ATCC 34164,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Genomics'}",set()
"Mosquito surveillance following Hurricane Irma, Hernando County, Florida, USA. 2017",Mosquito surveillance from the Hernando County Mosquito Control Vector Surveillance program to survey mosquito populations. (MapVEu VBP0000252),gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Biology'}",set()
<i>Rhipicephalus sanguineus</i> Rsan-2018 Genome Sequence and Annotation,Genome Sequence and Annotation of Rhipicephalus sanguineus Rsan-2018,gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Public health and epidemiology'}",set()
"Franklin County Public Health data in Franklin county, Ohio, 2007.","2007 mosquito data from Franklin county, Ohio, collected by the Franklin County Public Health Department. (MapVEu VBP0000606)",gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Molecular biology'}",set()
Schizont Phosphoproteome (3D7)(2011),Global phosphoproteome of the late schizont stage of P. falciparum 3D7.,gpt-3.5-turbo,"{'Data acquisition', 'Computational biology', 'Public health and epidemiology'}",set()
Testis vs carcass gene expression (An. coluzzii),Testis vs carcass gene expression,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Proteomics'}",set()
Divergent transcriptional response to thermal stress by Anopheles gambiae larvae carrying alternative arrangements of inversion 2La,E-MEXP-3078 - Divergent transcriptional response to thermal stress by Anopheles gambiae larvae carrying alternative arrangements of inversion 2La.,gpt-3.5-turbo,"{'Genetics', 'Developmental biology', 'Gene expression'}",set()
The genetic structure of Aedes aegypti populations is driven by boat traffic in the Peruvian Amazon,"Mosquitoes were collected from seven locations, including the large Amazonian city of Iquitos, Peru, and six neighboring rural communities, and their genetic relatedness was compared using 8 microsatellite markers. (MapVEu VBP0000528)",gpt-3.5-turbo,"{'Genetics', 'Ecology', 'Transcriptomics'}",set()
Genome-wide gene expression analysis of spores and mycelium,Examination of gene expression in two developmental stages (spores and mycelium).,gpt-3.5-turbo,"{'Genetics', 'Population genetics', 'Environmental sciences'}",set()
"Knockdown resistance (kdr) mutations in
Indian Anopheles culicifacies populations",Indian An. culicifacies populations were screened for the presence of two alternative kdr mutations L1014F and L1014S using PCR-based assays. WHO standard insecticide susceptibility tests for deltamethrin and DDT were used to test for allelic association. (MapVEu VBP0000139),gpt-3.5-turbo,"{'Genetics', 'Biology', 'Gene expression'}",set()
Transcriptome of Neurospora discreta during sexual development,Genome-wide transcriptomics of Neurospora discreta across eight stages of sexual development.,gpt-3.5-turbo,"{'Genetics', 'Population genetics', 'Parasitology'}",set()
Generic RNA-Seq for gene prediction,RNA-Seq of 15 genomes of Anopheles,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
Fusarium graminearum transcriptome during symptomless and symptomatic wheat infection,"Fusarium head blight of wheat is one of the most serious and hazardous crop diseases worldwide. A genome‐wide transcriptomic investigation is used to examine the early phases of the F. graminearum – wheat head interaction, exploring both symptomless and symptomatic infections of wheat.",gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
<i>Aspergillus niger</i> ATCC 1015 Genome Sequence and Annotation,Genome sequence and annotation for Aspergillus niger ATCC 1015.,gpt-3.5-turbo,"{'Transcriptomics', 'Plant biology', 'Infectious disease'}",set()
<i>Babesia microti</i> strain ATCC 30222 Genome Sequence,Genome Sequence for Babesia microti strain ATCC 30222,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
Phylogenetic profiles for <i>P. falciparum</i> and  <i>P. yoelii</i>,"Phylogenetic profiles based on the presence or absence of all known P. falciparum and  
P. yoelii ORFs in 164 (for P.f) and 195(P.y) completely sequenced genomes were calculated.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Parasitology'}",set()
Mating-induced transcriptome changes in the reproductive tract of female Aedes aegypti,We characterized the transcriptome changes that occur in the female reproductive tract at different time points after mating.,gpt-3.5-turbo,"{'Bioinformatics', 'Microbiology', 'Phylogenetics'}",set()
Composition and genetics of malaria vector populations in the Central African Republic,"A cross-sectional entomological study was conducted in 15 sites of the district of Bangui, the capital of CAR, in September-October 2013. Mosquitoes were collected by human landing catch indoors and outdoors and by pyrethrum spray catch of indoor-resting mosquitoes. Mosquitoes were analysed for species and multiple other attributes, including the presence of Plasmodium falciparum circumsporozoite protein or DNA, blood meal source, 2La inversion karyotype, and the L1014F kdr insecticide resistance mutation. (MapVEu VBP0000155)",gpt-3.5-turbo,"{'Genetics', 'Animal study', 'Transcriptomics'}",set()
<i>Coccidioides immitis</i> RMSCC 2394 Genome Sequence,Genome sequence for Coccidioides immitis RMSCC 2394,gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Infectious disease'}",set()
Chicken caecal tissue during E tenella infection,"Transcriptome of chicken caecal tissues collected during infection in vivo with purified E. tenella sporozoites. RNA-Seq was performed on samples collected from uninfected controls as well as cultures 1, 2, 3, 4, and 10 days post-infection.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Sequence analysis'}",set()
Chromatin Immunoprecipitation (H3K4me1) - Active Transcriptome,"Chromatin Immunoprecipitation chip data identifying regions of active transcription in T. gondii 
       RH tachyzoites using H3K4me1. Peak calls were made by the data provider.",gpt-3.5-turbo,"{'Animal study', 'Transcriptomics', 'Infectious disease'}",set()
Multiple insecticide resistance in Anopheles gambiae from Tanzania: a major concern for malaria vector control,"Mosquito larvae were collected in 20 sites of Tanzania mainland in 2015. Phenotypic resistance was determined using standard WHO susceptibility tests. Molecular assay were used to determine distribution of Anopheles gambiae sub-species. A microplate assay approach was used for identifying enzyme levels on single mosquitoes from each sites compared with a susceptible reference strain, An. gambiae sensu stricto (s.s.) Kisumu strain. (MapVEu VBP0000233)",gpt-3.5-turbo,"{'Transcriptomics', 'Parasitology', 'Epigenetics'}",set()
A castellanii Neff proteome during encystation,"Proteomics of encystation in A castellani Neff at 0, 1, 4, and 8 hours in encysting conditions with controls.",gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Infectious disease'}",set()
<i>Cryptosporidium hominis</i> TU502 Genome Sequence and Annotation,Cryptosporidium hominis TU502 sequence and annotation,gpt-3.5-turbo,"{'Tropical medicine', 'Microbiology', 'Proteomics'}",set()
<i>Acanthamoeba lenticulata</i> PD2S Genome Sequence,Acanthamoeba lenticulata PD2S genome sequence,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Parasitology'}",set()
"Transcriptomes of WT, nctA, and nctB mutants in response to itraconazole.",Transcriptomes of WT and ΔnctA and ΔnctBmutants grown with itraconazole,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Biology'}",set()
Comparative transcriptomes of yeast hyphal forms in Histoplasma capsulatum H143,"Analysis of yeast and hyphal transcript expression patterns in Histoplasma capsulatum grown at 37°C and room temperature (RT), respectively.",gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Infectious disease'}",set()
<i>Anopheles funestus</i> idAnoFuneDA-416_04 Genome Sequence and Annotation,Genome Sequence and Annotation of Anopheles funestus idAnoFuneDA-416_04,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Transcriptomics'}",set()
<i>Cryptococcus neoformans</i> var. grubii KN99 Genome Sequence and Annotation,Cryptococcus neoformans var. grubii KN99 Genome Sequence and Annotation,gpt-3.5-turbo,"{'Genomics', 'Evolutionary biology', 'Epigenetics'}",set()
"Insecticide resistance in Anopheles stephensi in Somali Region, eastern Ethiopia","Mosquito larvae and pupae were collected from Kebri Dehar. Insecticide susceptibility of An. stephensi was tested with malathion 5%, bendiocarb 0.1%, propoxur 0.1%, deltamethrin 0.05%, permethrin 0.75%, pirimiphos-methyl 0.25% and DDT 4%, according to WHO standard protocols. (MapVEu VBP0000696)",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
<i>Balamuthia mandrillaris</i> CDC-V039 Genome Sequence,Genome Sequence of Balamuthia mandrillaris CDC-V039,gpt-3.5-turbo,"{'Genomics', 'Infectious disease'}",{'Impact of insecticide resistance on disease control'}
<i>Aedes aegypti</i> Aag2 Genome Sequence,Genome Sequence of Aedes aegypti Aag2,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Infectious disease'}",set()
<i>Fusarium vanettenii</i> 77-13-4 Genome Sequence and Annotation,Genome Sequence and Annotation of Fusarium vanettenii 77-13-4,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Biology'}",set()
Mosquito surveillance from 2019-03-01 to 2019-03-25 by BG-Counter smart traps owned by Biogents AG.,Mosquito surveillance from 2019-03-01 to 2019-03-25 by BG-Counter smart traps owned by Biogents AG. (MapVEu VBP0000443),gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
<i>Cryptosporidium sp. chipmunk genotype I</i> strain 37763 Genome Sequence and Annotation,Genome Sequence and Annotation of Cryptosporidium sp. chipmunk genotype I strain 37763,gpt-3.5-turbo,"{'Genetics', 'Zoology'}",{'Entomology'}
Generic RNA-Seq for gene prediction,The Tsetse fly Glossina fuscipes fuscipes is a vector of the pathogenic trypanosome Trypanosoma brucei rhodesiense. T. brucei rhodesiense is a zoonotic agent that causes an acute form of Human African Trypanosomiasis (sleeping sickness) in East and Southern Africa. This transcriptome data will support genome annotation and comparative functional studies.,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Sequence analysis'}",set()
Genome-wide profiling of diel and circadian gene expression of the malaria vector Anopheles gambiae,"Adult mated, non–blood-fed female mosquitoes were collected every 4h for 48h, and RNA from bodies was assayed on the Affymetrix Plasmodium/Anopheles microarray.",gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Transcriptomics'}",set()
"Gene expression in WT, hrmA deletion, hrmA OE, hrmA_REV, EVOL under hypoxia and normoxia conditions","Gene expression differences in Aspergillus fumigatus wild type, hrmA mutant, and overexpression under hypoxia and normoxia conditions.",gpt-3.5-turbo,"{'Genetics', 'Population genetics', 'Transcriptomics'}",set()
"Mosquito surveillance in Anastasia, Saint Johns County, Florida, USA. 2013",Mosquito surveillance from the Anastasia Mosquito Control District program to survey mosquito populations. (MapVEu VBP0000287),gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Gene expression'}",set()
North Dakota State Department of Health mosquito data for 2006,"2006 mosquito data from North Dakota, collected by the North Dakota State Department of Health. (MapVEu VBP0000530)",gpt-3.5-turbo,"{'Zoology', 'Environmental sciences', 'Public health and epidemiology'}",set()
"Mosquito infection assays for Plasmodium falciparum in Uganda by PRISM ICEMR group, 2016 - 2017","Longitudinal entomological surveillance of mosquitoes from three regions of Uganda. This study is part of The Program for Resistance, Immunology, Surveillance and Modeling of Malaria in Uganda (PRISM) Study, part of International Centers of Excellence for Malaria Research Program (ICEMR). Other aspects of the cohort study can be viewed at ClinEpiDB (https://clinepidb.org/ce/app/record/dataset/DS_0ad509829e). (MapVEu VBP0000648)",gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Public health and epidemiology'}",set()
SNP calls on Aspergillus fumigatus environmental isolates from Southeast USA,Aspergillus fumigatus WGS of environmental isolates from agricultural settings in Southeast USA. Strains were screened for azole resistance as part of a survey to identify isolates with azole resistance originating from agricultural settings.,gpt-3.5-turbo,"{'Tropical medicine', 'Microbiology', 'Infectious disease'}",set()
Oocyst Transcriptome: Control vs. UV treatment,"Global gene expression in C. parvum oocysts (environmental stage) and oocysts treated with UV
    were determined by whole genome microarray.",gpt-3.5-turbo,"{'Microbial ecology', 'Phylogeny', 'Environmental sciences'}",set()
"Insecticide susceptibility of mosquito vectors in Sundargarh district, Orissa",Insecticide resistance study imported from IRBase. (MapVEu VBP0000057),gpt-3.5-turbo,"{'Transcriptomics', 'DNA', 'Infectious disease'}",set()
<i>Hyaloperonospora arabidopsidis</i> Emoy2 Genome Sequence and Annotation,Genome sequence and annotation for Hyaloperonospora arabidopsidis Emoy2.,gpt-3.5-turbo,"{'Zoology', 'Agricultural science', 'Public health and epidemiology'}",{'Entomology'}
