Name,Description,Model,Predictions,Hallucinations
Human Calu-3 cell transcriptome response to a wild type infectious clone of H5N1 Influenza virus and mutant H5N1 viruses [mRNA],"The purpose is to obtain samples for mRNA, miRNA, proteomics, lipidomics, metabolomics, and histopathology analysis in human Calu-3 cells infected with wild-type A/Vietnam/1203/2004 (H5N1; 'VN1203'; derived by reverse genetics), PB2-K627E (627K is a mammalian-adapting mutation that increases polymerase replicatve activity; '627E' is typically found in avian species), and NS1-trunc124 (this 'NS1' protein has a 90 amino acid truncation at the C-terminus).",gpt-3.5-turbo,"{'Transcriptomics', 'Immunology', 'Infectious disease'}",set()
SDY1015 - MaHPIC: Host M. mulatta infected with P. cynomolgi,"Malaria-naive male rhesus macaques (Macaca mulatta), approximately three years of age, were inoculated intravenously with salivary gland sporozoites produced and isolated at the Centers for Disease Control and Prevention from multiple Anopheles species (An. dirus, An. gambiae, and An. stephensi) and then profiled for clinical, hematological, parasitological, immunological, functional genomic, lipidomic, proteomic, and metabolomic measurements. The experiment was designed for 100 days, and pre- and post-100 day periods to prepare subjects and administer curative treatments respectively. The anti-malarial drug artemether was subcuratively administered selectively to several subjects during the primary parasitemia to suppress clinical complications and to all animals for curative treatment of blood-stage infections to allow detection of relapses. One subject was euthanized during the 100-day experimental period due to clinical complications. The anti-malarial drugs primaquine and chloroquine were administered to all remaining subjects at the end of the study for curative treatment of the liver and blood-stage infections, respectively. Capillary blood samples were collected daily for the measurement of CBCs, reticulocytes, and parasitemias. Capillary blood samples were collected every other day to obtain plasma for metabolomic analysis. Venous blood and bone marrow samples were collected at seven time points for functional genomic, proteomic, lipidomic, and immunological analyses. Within the MaHPIC, this project is known as ""Experiment 04"". This dataset was produced by Mary Galinski, Rabindra Tirouvaniziam and Tracey Lamb at Emory University. The experimental design and protocols for this study were approved by the Emory University Institutional Animal Care and Use Committee (IACUC).",gpt-3.5-turbo,"{'Biomedical science', 'Animal study', 'Infectious disease'}",set()
"Human Ebola Virus Disease Pathogenesis Multi-Platform Omics Analysis
","Multi-platform omics analyses of peripheral blood mononuclear cells and plasma derived from human patients infected with Ebola virus. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Omics', 'Immunology', 'Infectious disease'}",set()
"Mouse cerebellum metabolome response to West Nile Virus (WNV)
","Metabolomics data from mouse cerebellum; Treated with wild-type and mutant WNV, and mockulum [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Animal study', 'Metabolomics', 'Immunology'}",set()
"Mouse cortex proteomics response to West Nile Virus (WNV)
","Proteomics data from mouse cortex; Treated with wild-type and mutant WNV, and mockulum [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Animal study', 'Proteomics', 'Infectious disease'}",set()
GNPS_UCSD_U01_iARM_Set01_COM02_RPMI_Metabolomics_Targeted_HILIC_Amide,"UCSD U01 iARM Set 01 COM 01. Staphylococcus aureus in RPMI media. Targeted small molecule HILIC-Amide HRLC-MS/MS. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Microbiology', 'Small molecules', 'Metabolomics'}",set()
"Effect of oral vancomycin on the human fecal microbiota
","Study the effects of oral vancomycin on the human fecal microbiota
",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Infectious disease'}",set()
"Identify of fluoroquinolone hypersensitivity loci in Acinetobacter baumannii
","A. baumannii Tn-seq banks were grown in broth culture in the presence or absence of growth inhibiting concentrations of ciprofloxacin. After allowing 7-8 generations of growth, the banks were pooled and subjected to deep sequencing to identify insertions that confer hypersensitivity to antibiotics.
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbial collection', 'Microbiology'}",set()
"Mouse lymphnode lipidomics response to West Nile Virus (WNV)
","Lipidomics data from mouse lymphnodes; Treated with wild-type and mutant WNV, and mockulum [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Animal study', 'Zoology', 'Immunology'}",set()
CRISPR_plasmid_MF782679,"CRISPR-cas9 mutagenesis plasmid traJ oriT, complete sequence",gpt-3.5-turbo,"{'Genetics', 'Biotechnology', 'Molecular biology'}",set()
"Microbiota disruption and colonization by carbapenem-resistant Pseudomonas aeruginosa in ICU patients
","Carbapenem-resistant Pseudomonas aeruginosa (CRPA) can colonize the gastrointestinal (GI) tract of intensive care unit (ICU) patients. More...
",gpt-3.5-turbo,"{'Microbiology', 'Critical care medicine'}","{'Critical Care Medicine', 'Antibiotic Resistance'}"
"Clostridium difficile colonizes alternative nutrient niches during infection across distinct murine gut microbiomes
","Measuring the effect of C. difficile colonization on cecal bacterial community structure
",gpt-3.5-turbo,"{'Gastroenterology', 'Animal study', 'Microbiology'}",set()
"Primary human microvascular endothelial cells Proteome response to an icMERS coronavirus
","Proteomics data from cell culture; time points 0, 12, 24, 36 & 48 h [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Cell biology', 'Proteomics', 'Infectious disease'}",set()
Mouse lung tissue transcriptome response to influenza H5N1 [miRNA] (AmbryGenetics),"The purpose is to obtain samples for mRNA, miRNA, proteomics, lipidomics, metabolomics, and histopathology analysis in mouse lung infected with WT A/Vietnam/1203/2004 (H5N1; 'VN1203').",gpt-3.5-turbo,"{'Microbiology', 'Transcriptomics', 'Infectious disease'}",set()
"GNPS U01 COM17 D592 in RPMI+10%LB
","Metabolomics, BCP, etc data from UCSD AMR U01 COM17 [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Genetics', 'Antimicrobial Resistance', 'Metabolomics'}",set()
Fecal microbial dynamics during recurrent and nonrecurrent Clostridium difficile infection,"Recurrent Clostridium difficile infection (CDI) remains problematic, with up to 30% of individuals diagnosed with primary CDI experiencing at least one episode of recurrence. Microbial therapeutics, such as fecal microbiota transplantation, have been successful in treating patients, increasing the relative proportion of ‘healthy’ microbes. However, few studies have looked at what predisposes patients to recurrent disease initially. Our study investigated the fecal microbiota community over time in patients diagnosed with CDI. Using 16S rRNA sequencing, we sought to compare microbial changes over time in patients with or without recurrence and to identify microbial signatures that may correlate to the development of recurrence. We observed a trend towards lower diversity in samples collected from patients with recurrent disease over time. Although microbial community structure was similar between samples from recurrent and nonrecurrent patients, we observed a significantly different community structure between samples that tested positive or negative for C. difficile. Interestingly, patients with more severe disease had a lower diversity compared to healthier patients. To date, this study represents one of the largest studies focused on microbial signatures that may predispose individuals to recurrent CDI. Knowledge about microbial signatures that correlate with susceptibility to recurrent disease may lead to better treatment methods at initial CDI diagnosis.",gpt-3.5-turbo,"{'Microbial ecology', 'Microbiology', 'Infectious disease'}",set()
16S Bacteria Amplicon Sequencing from Human Gut,"16S Bacteria Amplicon Sequencing of human gut samples from CDI, CDN, and HC subjects.",gpt-3.5-turbo,"{'Microbiology', 'Computational biology', 'DNA'}",set()
"Dataset MSV000081916 is currently private. It has been deposited to MassIVE, but has not yet been publicly released.

","Dataset MSV000081916 is currently private. It has been deposited to MassIVE, but has not yet been publicly released.

",gpt-3.5-turbo,"{'Bioinformatics', 'Molecular biology', 'Proteomics'}",set()
"Primary human fibroblasts Lipidome response to an icMERS coronavirus (GNPS)
","Lipidomics data from cell culture; time points 0, 12, 24, 36 & 48 h [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Cell biology', 'Analytical chemistry', 'Biochemistry'}",set()
"Streptococcus pneumoniae antibiotic evolution
","WGS of Streptococcus pneumoniae T4 passaged under different antibiotic in mouse model
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Infectious disease'}",set()
Dynamic changes in short- and long-term bacterial composition following fecal microbiota transplantation for recurrent Clostridium difficile infection,"Fecal microbiota transplantation (FMT) is an effective treatment for recurrent Clostridium difficile infection (CDI) that often fails standard antibiotic therapy. Despite its widespread recent use, however, little is known about the stability of the fecal microbiota following FMT. Results: Here we report on short- and long-term changes and provide kinetic visualization of fecal microbiota composition in patients with multiply recurrent CDI that were refractory to antibiotic therapy and treated using FMT. Fecal samples were collected from four patients before and up to 151 days after FMT, with daily collections until 28 days and weekly collections until 84 days post-FMT. The composition of fecal bacteria was characterized using high throughput 16S rRNA gene sequence analysis, compared to microbiota across body sites in the Human Microbiome Project (HMP) database, and visualized in a movie-like, kinetic format. FMT resulted in rapid normalization of bacterial fecal sample composition from a markedly dysbiotic state to one representative of normal fecal microbiota. While the microbiome appeared most similar to the donor implant material 1 day post-FMT, the composition diverged variably at later time points. The donor microbiota composition also varied over time. However, both post-FMT and donor samples remained within the larger cloud of fecal microbiota characterized as healthy by the HMP. Conclusions: Dynamic behavior is an intrinsic property of normal fecal microbiota and should be accounted for in comparing microbial communities among normal individuals and those with disease states. This also suggests that more frequent sample analyses are needed in order to properly assess success of FMT procedures",gpt-3.5-turbo,{'Infectious disease'},{'Microbiology  Metagenomics'}
"GNPS_UCSD_U01_Nafcillin_Stability_Assay_CA-MHB_Metabolomics_Untargeted_RP-C18
","UCSD U01 iARM. Assay for nafcillin stability in CA-MHB media. Untargeted RP-C18 HRLC-MS/MS. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Data integration and warehousing', 'Analytical chemistry', 'Metabolomics'}",set()
"Primary human airway epithelial cells metabolome response to an icMERS coronavirus
","Metabolomics data from cell culture; time points 0, 12, 24, 36 & 48 h [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Immunology', 'Cell culture collection', 'Metabolomics'}",set()
"FluOMICS - Metabolomics analysis of mouse lungs infected with H1N1 influenza virus
","Metabolomics analysis of C57BL/6 mouse lungs infected with influenza A/California/04/09 (H1N1) virus, mock infected with PBS, or untreated. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Metabolomics', 'Infectious disease'}",{'Mouse study'}
"GNPS U01 COM1 Metabolomics LAC CA-MHB June 29th 2017
","U01 COM1 Metabolomics LAC CA-MHB June 29th 2017 Coordinated OMICs data collection as part of UCSD U01 ""Systems Biology Approach to Redefine Susceptibility Testing and Treatment of MDR Pathogens in the Context of Host Immunity"" [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Systems biology', 'Metabolomics'}",set()
